OID_;id;id_cs;ate_avg;ate_min;ate_max;ate_stdev;GlobSedv2_Clip_ProjectRaster
1423;12074;53095;-49,170000000000002;-41,700000000000003;-53,799999999999997;4,710000000000000;
1424;12075;53096;-259,949999999999989;-103,200000000000003;-542,899999999999977;176,139999999999986;
1425;12076;53098;-92,640000000000001;-22,199999999999999;-218,599999999999994;73,640000000000001;
1426;12077;53099;-74,030000000000001;-36,399999999999999;-98,599999999999994;22,870000000000001;
1427;12078;53101;-49,680000000000000;-13,699999999999999;-81,599999999999994;21,609999999999999;
1428;12079;53102;-251,370000000000005;-22,199999999999999;-661,299999999999955;194,930000000000007;
1429;12080;53105;-79,250000000000000;-79,200000000000003;-79,299999999999997;0,050000000000000;
1430;12081;53106;-75,659999999999997;-63,500000000000000;-83,299999999999997;7,020000000000000;
1431;12082;53107;-118,739999999999995;-36,799999999999997;-312,899999999999977;79,849999999999994;2588,0295410
1432;12083;53110;-251,180000000000007;-27,600000000000001;-453,600000000000023;168,139999999999986;
1433;12084;53114;-42,329999999999998;-21,600000000000001;-58,100000000000001;12,060000000000000;
1434;12085;53119;-62,369999999999997;-19,800000000000001;-233,599999999999994;77,090000000000003;
1435;12086;53120;-54,820000000000000;-20,399999999999999;-115,299999999999997;34,450000000000003;
1436;12087;53127;-50,829999999999998;-34,500000000000000;-61,899999999999999;11,010000000000000;
1437;12088;53130;-93,969999999999999;-42,500000000000000;-185,199999999999989;54,659999999999997;
1438;12089;53132;-57,640000000000001;-34,000000000000000;-66,900000000000006;10,980000000000000;1417,0513916
1439;12090;53133;-112,299999999999997;-15,600000000000000;-508,699999999999989;163,099999999999994;1418,6015625
1440;12091;53134;-30,940000000000001;-13,100000000000000;-48,000000000000000;14,880000000000001;
1441;12092;53136;-48,530000000000001;-17,399999999999999;-80,299999999999997;19,309999999999999;
1442;12093;53137;-51,729999999999997;-49,299999999999997;-53,500000000000000;1,780000000000000;
1443;12094;53138;-82,310000000000002;-23,899999999999999;-156,300000000000011;53,789999999999999;
1444;12095;53140;-10,100000000000000;-1,900000000000000;-29,699999999999999;11,410000000000000;
1445;12096;53141;-100,650000000000006;-96,299999999999997;-105,000000000000000;4,350000000000000;
1446;12097;53142;-59,600000000000001;-59,500000000000000;-59,700000000000003;0,100000000000000;
1447;12098;53144;-103,659999999999997;-46,500000000000000;-218,500000000000000;61,820000000000000;1431,2601318
1448;12099;53145;-54,740000000000002;-48,000000000000000;-62,299999999999997;4,860000000000000;1432,1112061
1449;12100;53146;-87,420000000000002;-59,299999999999997;-202,099999999999994;51,530000000000001;
1450;12101;53161;-191,840000000000003;-22,899999999999999;-436,500000000000000;178,830000000000013;
1451;12102;53164;-74,719999999999999;-49,399999999999999;-95,700000000000003;18,719999999999999;
1452;12103;53166;-183,259999999999991;-28,100000000000001;-743,500000000000000;261,100000000000023;
1453;12104;53176;-61,950000000000003;-61,600000000000001;-62,299999999999997;0,350000000000000;
1454;12105;53177;-209,389999999999986;-42,899999999999999;-482,500000000000000;167,870000000000005;
1455;12106;53178;-45,729999999999997;-36,500000000000000;-49,500000000000000;5,390000000000000;
1456;12107;53179;-235,060000000000002;-94,400000000000006;-409,600000000000023;107,549999999999997;3765,7021484
1457;12108;53180;-194,879999999999995;-144,900000000000006;-261,300000000000011;42,990000000000002;3173,2099609
1458;12109;53181;-39,700000000000003;-15,000000000000000;-89,000000000000000;34,859999999999999;3146,2229004
1459;12110;53183;-56,350000000000001;3,600000000000000;-132,599999999999994;48,840000000000003;
1460;12111;53185;-67,219999999999999;-21,399999999999999;-104,299999999999997;38,090000000000003;
1461;12112;53186;-102,469999999999999;-11,900000000000000;-390,600000000000023;122,040000000000006;
1462;12113;53187;-91,700000000000003;-5,500000000000000;-256,399999999999977;97,019999999999996;
1463;12114;53190;-193,039999999999992;-27,000000000000000;-559,799999999999955;158,849999999999994;
1464;12115;53191;-263,519999999999982;-101,799999999999997;-450,899999999999977;124,790000000000006;
1465;12116;53192;-186,189999999999998;-88,200000000000003;-425,199999999999989;104,159999999999997;
1466;12117;53193;-248,530000000000001;-50,399999999999999;-509,199999999999989;144,490000000000009;
1467;12118;53194;-191,069999999999993;-76,000000000000000;-378,399999999999977;125,829999999999998;
1468;12119;53195;-200,689999999999998;-40,700000000000003;-530,700000000000045;155,770000000000010;
1469;12120;53196;-204,240000000000009;-18,500000000000000;-619,700000000000045;158,530000000000001;
1470;12121;53197;-51,700000000000003;-37,500000000000000;-65,099999999999994;7,530000000000000;
1471;12122;53198;-184,259999999999991;-11,500000000000000;-526,399999999999977;137,879999999999995;
1472;12123;53199;-199,270000000000010;-19,899999999999999;-517,000000000000000;173,729999999999990;
1473;12124;53201;-309,160000000000025;-218,000000000000000;-401,100000000000023;79,959999999999994;
1474;12125;53203;-138,229999999999990;-19,000000000000000;-324,800000000000011;112,420000000000002;
1475;12126;53205;-212,500000000000000;-37,899999999999999;-298,500000000000000;102,230000000000004;
1476;12127;53206;-281,199999999999989;-68,799999999999997;-336,100000000000023;90,390000000000001;
1477;12128;53207;-76,599999999999994;-56,200000000000003;-105,900000000000006;18,129999999999999;
1478;12129;53208;-168,530000000000001;-7,900000000000000;-580,899999999999977;178,129999999999995;
1479;12130;53209;-60,829999999999998;-21,600000000000001;-86,900000000000006;18,870000000000001;
1480;12131;53210;-116,469999999999999;-16,199999999999999;-464,699999999999989;136,979999999999990;
1481;12132;53211;-202,439999999999998;0,500000000000000;-843,200000000000045;268,439999999999998;
1482;12133;53212;-146,169999999999987;0,900000000000000;-666,600000000000023;203,719999999999999;
1483;12134;53213;-210,669999999999987;-17,699999999999999;-510,899999999999977;134,069999999999993;
1484;12135;53214;-345,060000000000002;-126,400000000000006;-611,799999999999955;177,129999999999995;
1485;12136;53215;-421,600000000000023;-421,600000000000023;-421,600000000000023;0,000000000000000;
1486;12137;53216;-56,240000000000002;-24,500000000000000;-87,599999999999994;22,660000000000000;
1487;12138;53217;-66,780000000000001;1,200000000000000;-83,900000000000006;22,210000000000001;
1488;12139;53218;-145,879999999999995;-17,199999999999999;-598,899999999999977;176,340000000000003;
1489;12140;53219;-119,019999999999996;-2,400000000000000;-416,899999999999977;118,349999999999994;
1490;12141;53220;-186,460000000000008;-17,100000000000001;-416,800000000000011;128,030000000000001;
1491;12142;53221;-186,780000000000001;-61,899999999999999;-524,100000000000023;135,509999999999991;
1492;12143;53222;-180,539999999999992;-14,800000000000001;-518,799999999999955;163,759999999999991;
1493;12144;53223;-56,049999999999997;-6,700000000000000;-163,900000000000006;50,909999999999997;
1494;12145;53224;-175,500000000000000;-19,500000000000000;-401,600000000000023;135,919999999999987;
1495;12146;53225;-106,959999999999994;-15,500000000000000;-232,500000000000000;77,090000000000003;
1496;12147;53226;-242,780000000000001;-2,600000000000000;-633,600000000000023;196,889999999999986;
1497;12148;53227;-260,860000000000014;-51,700000000000003;-646,799999999999955;204,340000000000003;
1498;12149;53228;-284,879999999999995;-98,099999999999994;-472,399999999999977;137,189999999999998;
1499;12150;53229;-350,600000000000023;-70,700000000000003;-690,500000000000000;209,840000000000003;
1500;12151;53230;-236,509999999999991;-67,099999999999994;-708,200000000000045;202,349999999999994;
1501;12152;53231;-242,949999999999989;-9,900000000000000;-757,799999999999955;195,860000000000014;
1502;12153;53232;-86,140000000000001;-21,500000000000000;-144,699999999999989;44,500000000000000;
1503;12154;53233;-195,620000000000005;-34,799999999999997;-669,299999999999955;183,050000000000011;
1504;12155;53234;-129,740000000000009;-3,700000000000000;-292,600000000000023;88,840000000000003;
1505;12156;53235;-186,719999999999999;-23,399999999999999;-556,100000000000023;145,960000000000008;
1506;12157;53236;-216,370000000000005;-15,300000000000001;-582,500000000000000;187,719999999999999;
1507;12158;53237;-112,430000000000007;-31,399999999999999;-270,600000000000023;60,130000000000003;
1508;12159;53238;-119,000000000000000;-16,100000000000001;-205,900000000000006;63,740000000000002;
1509;12160;53239;-160,520000000000010;-27,699999999999999;-471,600000000000023;130,669999999999987;
1510;12161;53240;-175,560000000000002;-54,899999999999999;-671,399999999999977;187,139999999999986;
1511;12162;53241;-250,270000000000010;-60,399999999999999;-608,000000000000000;207,930000000000007;
1512;12163;53242;-165,400000000000006;-9,300000000000001;-682,299999999999955;203,840000000000003;
1513;12164;53243;-94,250000000000000;-16,399999999999999;-291,100000000000023;79,719999999999999;
1514;12165;53245;-230,729999999999990;-18,899999999999999;-879,500000000000000;268,389999999999986;
1515;12166;53246;-33,689999999999998;-10,100000000000000;-48,500000000000000;14,090000000000000;
1516;12167;53248;-137,370000000000005;-59,899999999999999;-306,500000000000000;93,329999999999998;
1517;12168;53249;-62,810000000000002;-36,100000000000001;-85,000000000000000;19,370000000000001;
1518;12169;53251;-167,689999999999998;-1,200000000000000;-583,899999999999977;198,919999999999987;
1519;12170;53252;-192,759999999999991;-75,500000000000000;-394,699999999999989;109,629999999999995;
1520;12171;53253;-116,730000000000004;-11,400000000000000;-288,199999999999989;86,640000000000001;
1521;12172;53254;-177,699999999999989;-25,800000000000001;-457,500000000000000;168,069999999999993;
1522;12173;53266;-63,130000000000003;-4,100000000000000;-144,199999999999989;44,009999999999998;
1523;12174;53268;-65,189999999999998;-19,800000000000001;-280,399999999999977;73,230000000000004;
1524;12175;53269;-142,400000000000006;-7,100000000000000;-576,299999999999955;212,729999999999990;
1525;12176;53276;-79,959999999999994;-6,800000000000000;-292,800000000000011;76,750000000000000;
1526;12177;53277;-80,370000000000005;-25,000000000000000;-310,100000000000023;75,299999999999997;
1527;12178;53278;-115,400000000000006;-40,700000000000003;-266,600000000000023;75,549999999999997;
1528;12179;53279;-193,550000000000011;-122,099999999999994;-355,399999999999977;84,510000000000005;
1529;12180;53280;-141,430000000000007;-10,300000000000001;-315,600000000000023;89,140000000000001;
1530;12181;53281;-235,409999999999997;-21,300000000000001;-446,800000000000011;143,750000000000000;
1531;12182;53282;-147,400000000000006;-87,700000000000003;-242,500000000000000;48,729999999999997;
1532;12183;53283;-84,569999999999993;-3,000000000000000;-131,199999999999989;39,100000000000001;
1533;12184;53284;-84,569999999999993;-25,399999999999999;-203,400000000000006;49,799999999999997;
1534;12185;53285;-95,530000000000001;-25,000000000000000;-252,199999999999989;62,899999999999999;
1535;12186;53287;-87,719999999999999;-26,899999999999999;-183,900000000000006;44,119999999999997;
1536;12187;53289;-107,370000000000005;-44,299999999999997;-219,699999999999989;57,409999999999997;
1537;12188;53290;-117,090000000000003;-47,200000000000003;-365,800000000000011;84,500000000000000;
1538;12189;53291;-181,639999999999986;-18,899999999999999;-304,899999999999977;114,390000000000001;
1539;12190;53292;-104,569999999999993;-21,300000000000001;-183,099999999999994;60,689999999999998;
1540;12191;53293;-188,689999999999998;-21,100000000000001;-409,100000000000023;169,270000000000010;
1541;12192;53294;-79,969999999999999;-28,199999999999999;-105,299999999999997;23,570000000000000;
1542;12193;53295;-94,250000000000000;-16,000000000000000;-172,099999999999994;42,990000000000002;
1543;12194;53296;-83,689999999999998;-27,199999999999999;-134,300000000000011;34,030000000000001;
1544;12195;53297;-95,370000000000005;-12,699999999999999;-183,699999999999989;51,590000000000003;
1545;12196;53298;-91,680000000000007;-8,900000000000000;-206,500000000000000;54,189999999999998;
1546;12197;53299;-96,609999999999999;-26,800000000000001;-234,199999999999989;58,579999999999998;1362,7377930
1547;12198;53300;-158,990000000000009;-46,799999999999997;-310,399999999999977;80,340000000000003;1362,2336426
1548;12199;53301;-88,200000000000003;-14,699999999999999;-162,900000000000006;47,119999999999997;1361,2675781
1549;12200;53302;-130,610000000000014;-15,100000000000000;-286,800000000000011;86,200000000000003;1036,4079590
1550;12201;53303;-107,510000000000005;-23,100000000000001;-236,400000000000006;62,880000000000003;648,1789551
1551;12202;53304;-148,759999999999991;-9,300000000000001;-376,000000000000000;128,590000000000003;646,4929810
1552;12203;53305;-83,060000000000002;-19,500000000000000;-164,199999999999989;48,509999999999998;1112,6907959
1553;12204;53306;-69,840000000000003;-35,600000000000001;-138,900000000000006;32,700000000000003;969,6377563
1554;12205;53307;-72,030000000000001;-20,300000000000001;-154,099999999999994;44,210000000000001;637,4413452
1555;12206;53308;-121,750000000000000;-4,900000000000000;-350,600000000000023;125,349999999999994;
1556;12207;53309;-48,600000000000001;5,500000000000000;-117,700000000000003;43,070000000000000;
1557;12208;53310;-71,739999999999995;-1,700000000000000;-233,599999999999994;77,959999999999994;
1558;12209;53311;-116,819999999999993;-7,400000000000000;-411,899999999999977;127,230000000000004;
1559;12210;53312;-87,780000000000001;-12,500000000000000;-185,699999999999989;45,439999999999998;
1560;12211;53313;-194,960000000000008;-36,399999999999999;-554,500000000000000;208,460000000000008;
1561;12212;53314;-61,060000000000002;-36,700000000000003;-77,400000000000006;15,750000000000000;
1562;12213;53315;-37,030000000000001;-12,900000000000000;-78,299999999999997;21,910000000000000;
1563;12214;53316;-164,490000000000009;-9,600000000000000;-559,600000000000023;204,389999999999986;
1564;12215;53317;-44,270000000000003;-13,600000000000000;-78,299999999999997;26,440000000000001;
1565;12216;53318;-83,469999999999999;-27,399999999999999;-238,500000000000000;66,180000000000007;1092,8968506
1566;12217;53319;-59,590000000000003;-5,100000000000000;-109,299999999999997;34,530000000000001;
1567;12218;53320;-209,210000000000008;-24,100000000000001;-561,899999999999977;178,780000000000001;
1568;12219;53321;-186,360000000000014;-59,299999999999997;-377,500000000000000;124,120000000000005;
1569;12220;53322;-178,300000000000011;-11,199999999999999;-375,500000000000000;118,219999999999999;
1570;12221;53323;-84,700000000000003;-29,300000000000001;-125,400000000000006;28,039999999999999;
1571;12222;53324;-304,649999999999977;-84,500000000000000;-804,299999999999955;238,120000000000005;
1572;12223;53325;-175,129999999999995;-61,299999999999997;-354,800000000000011;99,219999999999999;
1573;12224;53326;-56,039999999999999;-20,399999999999999;-102,700000000000003;27,440000000000001;
1574;12225;53327;-331,149999999999977;-21,100000000000001;-731,600000000000023;271,509999999999991;
1575;12226;53328;-143,150000000000006;-24,500000000000000;-408,000000000000000;122,810000000000002;
1576;12227;53329;-147,699999999999989;-10,600000000000000;-424,399999999999977;120,150000000000006;
1577;12228;53330;-93,189999999999998;-2,500000000000000;-259,600000000000023;82,040000000000006;
1578;12229;53331;-49,289999999999999;-9,400000000000000;-113,500000000000000;32,880000000000003;
1579;12230;53332;-75,939999999999998;-15,300000000000001;-171,400000000000006;52,250000000000000;
1580;12231;53333;-116,000000000000000;3,400000000000000;-444,300000000000011;166,189999999999998;
1581;12232;53334;-83,299999999999997;-20,000000000000000;-208,000000000000000;67,420000000000002;
1582;12233;53335;-52,060000000000002;-29,000000000000000;-92,200000000000003;21,180000000000000;
1583;12234;53336;-48,409999999999997;-24,300000000000001;-70,700000000000003;15,480000000000000;1329,2277832
1584;12235;53337;-25,840000000000000;-7,700000000000000;-52,700000000000003;16,920000000000002;
1585;12236;53338;-48,310000000000002;-25,300000000000001;-66,400000000000006;13,710000000000001;
1586;12237;53339;-93,090000000000003;-15,900000000000000;-277,699999999999989;106,269999999999996;
1587;12238;53340;-43,240000000000002;-9,199999999999999;-110,299999999999997;34,820000000000000;
1588;12239;53341;-91,799999999999997;0,500000000000000;-405,699999999999989;141,879999999999995;
1589;12240;53342;-39,310000000000002;-4,200000000000000;-78,599999999999994;21,719999999999999;1325,8122559
1590;12241;53343;-101,510000000000005;-10,800000000000001;-303,199999999999989;89,450000000000003;1325,5853271
1591;12242;53344;-87,599999999999994;-9,900000000000000;-278,000000000000000;94,359999999999999;1325,3583984
1592;12243;53345;-52,240000000000002;-12,600000000000000;-105,799999999999997;29,399999999999999;
1593;12244;53347;-59,159999999999997;-22,699999999999999;-116,900000000000006;27,300000000000001;
1594;12245;53348;-65,060000000000002;-8,400000000000000;-252,300000000000011;65,469999999999999;
1595;12246;53349;-49,590000000000003;-15,100000000000000;-143,199999999999989;32,229999999999997;
1596;12247;53350;-46,070000000000000;1,300000000000000;-109,099999999999994;38,229999999999997;
1597;12248;53351;-58,119999999999997;2,400000000000000;-154,500000000000000;58,640000000000001;
1598;12249;53352;-42,640000000000001;-22,199999999999999;-89,799999999999997;24,710000000000001;
1599;12250;53353;-33,899999999999999;-5,700000000000000;-93,799999999999997;27,520000000000000;
1600;12251;53354;-55,469999999999999;5,400000000000000;-131,699999999999989;39,869999999999997;
1601;12252;53355;-64,680000000000007;-28,300000000000001;-117,200000000000003;29,120000000000001;
1602;12253;53356;-110,140000000000001;-14,400000000000000;-383,600000000000023;137,849999999999994;
1603;12254;53357;-83,719999999999999;-11,000000000000000;-141,400000000000006;49,950000000000003;
1604;12255;53358;-79,359999999999999;-6,800000000000000;-173,300000000000011;55,930000000000000;
1605;12256;53359;-50,799999999999997;-27,199999999999999;-99,799999999999997;22,960000000000001;
1606;12257;53360;-57,530000000000001;-12,100000000000000;-89,000000000000000;30,210000000000001;
1607;12258;53363;-132,599999999999994;-63,000000000000000;-272,300000000000011;79,980000000000004;
1608;12259;53364;-132,550000000000011;-36,399999999999999;-229,500000000000000;75,400000000000006;
1609;12260;53365;-131,520000000000010;-36,500000000000000;-250,800000000000011;77,590000000000003;1312,3870850
1610;12261;53366;-85,500000000000000;-26,899999999999999;-142,400000000000006;49,329999999999998;
1611;12262;53367;-125,920000000000002;-47,100000000000001;-219,099999999999994;56,549999999999997;
1612;12263;53368;-142,580000000000013;-97,900000000000006;-218,599999999999994;47,719999999999999;
1613;12264;53369;-144,650000000000006;-41,399999999999999;-226,699999999999989;60,439999999999998;
1614;12265;53370;-162,729999999999990;-129,800000000000011;-202,699999999999989;29,079999999999998;
1615;12266;53371;-182,729999999999990;-114,799999999999997;-247,400000000000006;53,969999999999999;
1616;12267;53372;-44,840000000000003;1,500000000000000;-63,399999999999999;23,730000000000000;
1617;12268;53373;-128,169999999999987;-1,900000000000000;-459,399999999999977;152,819999999999993;
1618;12269;53374;-76,170000000000002;-47,600000000000001;-118,400000000000006;26,710000000000001;
1619;12270;53375;-108,450000000000003;-5,300000000000000;-217,699999999999989;86,239999999999995;
1620;12271;53376;-43,479999999999997;-19,000000000000000;-70,500000000000000;19,239999999999998;
1621;12272;53377;-71,319999999999993;-9,000000000000000;-199,500000000000000;66,920000000000002;
1622;12273;53378;-74,620000000000005;-11,800000000000001;-204,199999999999989;63,759999999999998;
1623;12274;53379;-44,399999999999999;-3,100000000000000;-97,200000000000003;31,280000000000001;
1624;12275;53380;-383,300000000000011;-383,300000000000011;-383,300000000000011;0,000000000000000;
1625;12276;53381;-134,849999999999994;-7,400000000000000;-408,699999999999989;128,430000000000007;
1626;12277;53382;-187,020000000000010;-17,199999999999999;-458,100000000000023;191,370000000000005;
1627;12278;53383;-73,930000000000007;-0,300000000000000;-137,000000000000000;54,840000000000003;
1628;12279;53384;-65,849999999999994;3,500000000000000;-225,800000000000011;93,510000000000005;
1629;12280;53385;-49,729999999999997;-24,899999999999999;-106,000000000000000;33,140000000000001;
1630;12281;53386;-56,960000000000001;-22,100000000000001;-96,500000000000000;24,879999999999999;
1631;12282;53388;-77,040000000000006;-14,900000000000000;-119,299999999999997;35,680000000000000;
1632;12283;53389;-38,969999999999999;-0,500000000000000;-98,500000000000000;36,479999999999997;
1633;12284;53390;-60,680000000000000;-20,000000000000000;-114,000000000000000;34,039999999999999;
1634;12285;53391;-44,380000000000003;-32,299999999999997;-54,200000000000003;7,530000000000000;
1635;12286;53392;-64,569999999999993;-45,600000000000001;-97,799999999999997;19,460000000000001;
1636;12287;53393;-228,520000000000010;-31,000000000000000;-635,500000000000000;213,069999999999993;
1637;12288;53394;-66,629999999999995;-52,799999999999997;-75,599999999999994;8,430000000000000;
1638;12289;53398;-55,240000000000002;-3,500000000000000;-165,300000000000011;57,659999999999997;
1639;12290;53400;-82,730000000000004;-10,699999999999999;-241,300000000000011;72,840000000000003;
1640;12291;53403;-48,950000000000003;-18,199999999999999;-79,700000000000003;30,750000000000000;2992,0117188
1641;12292;53404;-56,930000000000000;-35,700000000000003;-95,900000000000006;27,590000000000000;
1642;12293;53408;-367,350000000000023;-201,699999999999989;-653,600000000000023;186,060000000000002;
1643;12294;53410;-44,299999999999997;-27,600000000000001;-61,000000000000000;16,699999999999999;
1644;12295;53411;-24,399999999999999;-24,399999999999999;-24,399999999999999;0,000000000000000;
1645;12296;53415;-82,799999999999997;-80,400000000000006;-86,900000000000006;2,910000000000000;
1646;12297;53418;-112,700000000000003;-98,799999999999997;-126,599999999999994;13,900000000000000;1251,0251465
1647;12298;53420;-377,699999999999989;-377,699999999999989;-377,699999999999989;0,000000000000000;
1648;12299;53422;-145,349999999999994;-31,899999999999999;-248,000000000000000;73,469999999999999;
1649;12300;53423;-333,310000000000002;-44,600000000000001;-611,399999999999977;200,479999999999990;
1650;12301;53427;-63,079999999999998;-21,899999999999999;-85,099999999999994;25,020000000000000;
1651;12302;53429;-94,140000000000001;-0,800000000000000;-143,000000000000000;42,420000000000002;
1652;12303;53430;-57,250000000000000;-54,899999999999999;-59,600000000000001;2,350000000000000;
1653;12304;53431;-66,549999999999997;-46,899999999999999;-85,200000000000003;15,140000000000001;
1654;12305;53433;-2,100000000000000;-2,100000000000000;-2,100000000000000;0,000000000000000;
1655;12306;53434;-191,729999999999990;-77,799999999999997;-411,500000000000000;129,379999999999995;
1656;12307;53436;-21,000000000000000;-17,699999999999999;-26,800000000000001;3,530000000000000;1928,7827148
1657;12308;53437;-75,680000000000007;-46,200000000000003;-105,099999999999994;22,160000000000000;1636,8151855
1658;12309;53439;-120,750000000000000;-75,799999999999997;-165,699999999999989;44,950000000000003;
1659;12310;53440;-47,799999999999997;-47,299999999999997;-48,299999999999997;0,500000000000000;
1660;12311;53441;-74,280000000000001;-29,199999999999999;-106,200000000000003;29,510000000000002;
1661;12312;53443;-418,170000000000016;-320,300000000000011;-488,399999999999977;71,349999999999994;
1662;12313;53444;-83,290000000000006;-36,000000000000000;-196,500000000000000;51,710000000000001;
1663;12314;53448;-177,819999999999993;-12,300000000000001;-499,000000000000000;179,509999999999991;
1664;12315;53449;-163,919999999999987;-29,699999999999999;-267,600000000000023;88,379999999999995;
1665;12316;53450;-86,670000000000002;-40,600000000000001;-157,199999999999989;44,200000000000003;
1666;12317;53452;-479,350000000000023;-478,000000000000000;-480,699999999999989;1,350000000000000;1207,0321045
1667;12318;53455;-257,529999999999973;-1,600000000000000;-642,600000000000023;256,870000000000005;
1668;12319;53458;-7,100000000000000;-4,900000000000000;-9,900000000000000;2,080000000000000;
1669;12320;53459;-57,420000000000002;-23,500000000000000;-91,900000000000006;18,379999999999999;
1670;12321;53460;-111,870000000000005;-1,200000000000000;-278,899999999999977;100,150000000000006;
1671;12322;53461;-74,310000000000002;-10,100000000000000;-180,599999999999994;46,320000000000000;
1672;12323;53464;-41,119999999999997;-13,300000000000001;-73,000000000000000;22,800000000000001;
1673;12324;53466;-189,849999999999994;0,600000000000000;-648,799999999999955;235,810000000000002;
1674;12325;53467;-117,879999999999995;-47,000000000000000;-180,199999999999989;49,700000000000003;
1675;12326;53468;-49,320000000000000;-0,700000000000000;-126,599999999999994;47,180000000000000;
1676;12327;53469;-15,900000000000000;-3,900000000000000;-49,799999999999997;14,880000000000001;
1677;12328;53470;-49,820000000000000;-15,199999999999999;-116,200000000000003;37,119999999999997;
1678;12329;53478;-33,880000000000003;-17,500000000000000;-46,700000000000003;11,760000000000000;
1679;12330;53481;-20,079999999999998;-4,800000000000000;-41,299999999999997;13,359999999999999;
1680;12331;53482;-13,520000000000000;1,800000000000000;-25,199999999999999;11,109999999999999;
1681;12332;53484;-74,500000000000000;0,100000000000000;-311,899999999999977;102,569999999999993;
1682;12333;53486;-176,729999999999990;-134,500000000000000;-252,500000000000000;53,880000000000003;
1683;12334;53488;-228,500000000000000;-30,399999999999999;-419,500000000000000;156,280000000000001;1229,0108643
1684;12335;53490;-33,250000000000000;-14,900000000000000;-51,600000000000001;18,350000000000001;
1685;12336;53491;-18,280000000000001;6,900000000000000;-39,399999999999999;15,580000000000000;
1686;12337;53493;-42,530000000000001;1,900000000000000;-111,799999999999997;49,630000000000003;
1687;12338;53494;-68,170000000000002;-2,400000000000000;-113,700000000000003;43,140000000000001;
1688;12339;53495;-159,400000000000006;-22,899999999999999;-222,500000000000000;79,560000000000002;
1689;12340;53496;-1,900000000000000;-1,900000000000000;-1,900000000000000;0,000000000000000;
1690;12341;53497;-67,400000000000006;-53,299999999999997;-90,500000000000000;16,469999999999999;
1691;12342;53499;-79,920000000000002;-38,000000000000000;-144,300000000000011;39,299999999999997;
1692;12343;53500;-8,750000000000000;-7,700000000000000;-9,800000000000001;1,050000000000000;
1693;12344;53501;-80,750000000000000;-19,000000000000000;-179,500000000000000;60,299999999999997;
1694;12345;53503;-186,719999999999999;-5,600000000000000;-454,399999999999977;147,319999999999993;
1695;12346;53504;-158,229999999999990;-23,399999999999999;-356,500000000000000;117,359999999999999;
1696;12347;53505;-59,759999999999998;-15,199999999999999;-114,799999999999997;35,460000000000001;
1697;12348;53506;-83,439999999999998;-2,700000000000000;-239,099999999999994;71,719999999999999;
1698;12349;53507;-144,139999999999986;-51,600000000000001;-176,900000000000006;35,149999999999999;
1699;12350;53508;-203,729999999999990;-180,199999999999989;-250,699999999999989;28,699999999999999;
1700;12351;53509;-198,879999999999995;-30,699999999999999;-362,699999999999989;141,590000000000003;
1701;12352;53510;-502,149999999999977;-406,399999999999977;-597,899999999999977;95,750000000000000;
1702;12353;53511;-161,889999999999986;-24,199999999999999;-596,899999999999977;166,490000000000009;
1703;12354;53512;-230,310000000000002;-46,500000000000000;-565,399999999999977;208,020000000000010;
1704;12355;53513;-385,199999999999989;-235,199999999999989;-535,200000000000045;150,000000000000000;
1705;12356;53514;-188,930000000000007;-25,699999999999999;-512,600000000000023;141,120000000000005;
1706;12357;53515;-126,459999999999994;-38,500000000000000;-235,699999999999989;71,370000000000005;1749,9882812
1707;12358;53516;-583,009999999999991;-65,799999999999997;-995,899999999999977;318,629999999999995;1633,2062988
1708;12359;53517;-244,409999999999997;-50,000000000000000;-999,899999999999977;262,220000000000027;1554,7365723
1709;12360;53518;-91,090000000000003;-41,600000000000001;-196,400000000000006;46,789999999999999;1373,0784912
1710;12361;53524;-334,529999999999973;-186,099999999999994;-543,000000000000000;136,120000000000005;
1711;12362;53525;-66,049999999999997;-51,200000000000003;-85,599999999999994;13,050000000000001;
1712;12363;53526;-207,409999999999997;-21,500000000000000;-694,700000000000045;215,879999999999995;
1713;12364;53527;-31,649999999999999;-13,699999999999999;-49,600000000000001;17,949999999999999;
1714;12365;53528;-483,750000000000000;-69,200000000000003;-708,299999999999955;245,280000000000001;
1715;12366;53529;-179,430000000000007;-1,900000000000000;-496,100000000000023;192,800000000000011;
1716;12367;53530;-88,939999999999998;0,300000000000000;-353,800000000000011;114,579999999999998;
1717;12368;53531;-83,230000000000004;-49,200000000000003;-107,200000000000003;19,260000000000002;
1718;12369;53532;-134,930000000000007;-27,300000000000001;-444,699999999999989;117,859999999999999;
1719;12370;53533;-121,299999999999997;-1,800000000000000;-340,399999999999977;119,590000000000003;
1720;12371;53534;-159,110000000000014;-13,199999999999999;-488,699999999999989;144,860000000000014;
1721;12372;53535;-58,000000000000000;-12,400000000000000;-113,500000000000000;36,750000000000000;
1722;12373;53537;-48,869999999999997;-5,000000000000000;-116,599999999999994;35,020000000000003;
1723;12374;53538;-147,080000000000013;-67,799999999999997;-222,000000000000000;60,990000000000002;
1724;12375;53539;-39,240000000000002;-3,800000000000000;-111,599999999999994;38,390000000000001;
1725;12376;53540;-82,000000000000000;0,200000000000000;-191,199999999999989;66,620000000000005;
1726;12377;53541;-89,950000000000003;-65,200000000000003;-119,299999999999997;23,090000000000000;
1727;12378;53542;-59,899999999999999;-23,899999999999999;-108,099999999999994;32,880000000000003;
1728;12379;53543;-60,930000000000000;-14,300000000000001;-137,000000000000000;43,409999999999997;
